timestamp,label,p,src_ip,dst_ip,protocol,ttl,total_len,t_delta
2025-12-03 04:46:20,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,385,0.328636
2025-12-03 04:46:20,NORMAL,0.000058,31.13.66.48,134.88.135.190,TCP,51,131,0.036305
2025-12-03 04:46:20,NORMAL,0.005877,134.88.135.190,31.13.66.48,TCP,128,0,0.000166
2025-12-03 04:46:20,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000075
2025-12-03 04:46:20,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,698,0.006952
2025-12-03 04:46:20,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,111,0.000000
2025-12-03 04:46:21,ATTACK DETECTED,1.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.378488
2025-12-03 04:46:21,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.102700
2025-12-03 04:46:21,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,64,0.092962
2025-12-03 04:46:21,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,68,0.000666
2025-12-03 04:46:21,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.056547
2025-12-03 04:46:21,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.050644
2025-12-03 04:46:21,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,884,0.000163
2025-12-03 04:46:21,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000062
2025-12-03 04:46:21,NORMAL,0.000017,31.13.66.48,134.88.135.190,TCP,51,1432,0.038585
2025-12-03 04:46:21,NORMAL,0.000002,31.13.66.48,134.88.135.190,TCP,51,1124,0.000000
2025-12-03 04:46:21,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000000
2025-12-03 04:46:21,NORMAL,0.000000,134.88.128.197,134.88.143.255,UDP,64,72,0.205921
2025-12-03 04:46:22,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.101492
2025-12-03 04:46:23,NORMAL,0.000006,134.88.138.164,134.88.143.255,UDP,128,291,0.198393
2025-12-03 04:46:23,NORMAL,0.000000,140.82.114.5,134.88.135.190,TCP,52,79,0.364564
2025-12-03 04:46:23,NORMAL,0.000089,140.82.114.5,134.88.135.190,TCP,52,64,0.016024
2025-12-03 04:46:23,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,64,0.133668
2025-12-03 04:46:23,NORMAL,0.000000,134.88.135.190,134.88.12.48,TCP,128,68,0.000183
2025-12-03 04:46:24,NORMAL,0.000024,134.88.138.164,134.88.143.255,UDP,128,291,0.205231
2025-12-03 04:46:24,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,64,0.033099
2025-12-03 04:46:24,NORMAL,0.000000,134.88.135.190,134.88.12.48,TCP,128,68,0.000186
2025-12-03 04:46:24,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,64,0.080852
2025-12-03 04:46:24,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,68,0.000730
2025-12-03 04:46:24,NORMAL,0.000083,134.88.129.54,134.88.143.255,UDP,128,172,0.492071
2025-12-03 04:46:24,ATTACK DETECTED,0.989579,134.88.135.190,40.71.11.167,TCP,128,41,0.125041
2025-12-03 04:46:25,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.128610
2025-12-03 04:46:25,ATTACK DETECTED,0.989390,134.88.135.190,172.217.165.142,TCP,128,41,0.211013
2025-12-03 04:46:25,ATTACK DETECTED,0.985860,134.88.135.190,142.250.190.227,TCP,128,41,0.000013
2025-12-03 04:46:25,NORMAL,0.000000,134.88.131.8,134.88.143.255,UDP,64,72,0.102864
2025-12-03 04:46:26,ATTACK DETECTED,1.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.511552
2025-12-03 04:46:26,NORMAL,0.000000,134.88.142.218,134.88.143.255,UDP,1,1448,0.103521
2025-12-03 04:46:26,NORMAL,0.000000,134.88.139.42,134.88.143.255,UDP,64,72,0.000000
2025-12-03 04:46:26,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.252253
2025-12-03 04:46:26,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.000000
2025-12-03 04:46:26,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,883,0.000155
2025-12-03 04:46:26,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000061
2025-12-03 04:46:26,NORMAL,0.000078,31.13.66.48,134.88.135.190,TCP,51,1432,0.057781
2025-12-03 04:46:26,NORMAL,0.000001,31.13.66.48,134.88.135.190,TCP,51,1121,0.000000
2025-12-03 04:46:26,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000559
2025-12-03 04:46:26,ATTACK DETECTED,0.985960,134.88.135.190,172.253.62.188,TCP,128,41,0.020436
2025-12-03 04:46:27,ATTACK DETECTED,1.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.416251
2025-12-03 04:46:28,ATTACK DETECTED,1.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.921582
2025-12-03 04:46:28,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.102591
2025-12-03 04:46:28,NORMAL,0.000000,134.88.133.50,134.88.143.255,UDP,64,72,0.306880
2025-12-03 04:46:28,ATTACK DETECTED,0.989604,134.88.135.190,18.239.168.129,TCP,128,41,0.126992
2025-12-03 04:46:29,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.103803
2025-12-03 04:46:29,NORMAL,0.000000,134.88.140.216,134.88.143.255,UDP,1,1448,0.205698
2025-12-03 04:46:29,NORMAL,0.000000,134.88.137.60,134.88.143.255,UDP,64,68,0.305939
2025-12-03 04:46:30,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.102767
2025-12-03 04:46:30,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,385,0.400920
2025-12-03 04:46:30,NORMAL,0.000000,134.88.139.165,255.255.255.255,UDP,64,174,0.008702
2025-12-03 04:46:30,NORMAL,0.000000,134.88.139.165,134.88.143.255,UDP,64,174,0.000000
2025-12-03 04:46:30,ATTACK DETECTED,0.985866,134.88.135.190,104.18.32.47,TCP,128,41,0.001484
2025-12-03 04:46:30,NORMAL,0.000004,31.13.66.48,134.88.135.190,TCP,51,131,0.028219
2025-12-03 04:46:30,NORMAL,0.004170,134.88.135.190,31.13.66.48,TCP,128,0,0.000165
2025-12-03 04:46:30,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000073
2025-12-03 04:46:30,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,698,0.043952
2025-12-03 04:46:30,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,111,0.000000
2025-12-03 04:46:30,NORMAL,0.000000,134.88.135.190,140.82.112.22,TCP,128,557,0.000734
2025-12-03 04:46:30,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,1476,0.017291
2025-12-03 04:46:30,NORMAL,0.000007,140.82.112.22,134.88.135.190,TCP,52,1476,0.000000
2025-12-03 04:46:30,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,1264,0.000000
2025-12-03 04:46:31,NORMAL,0.000003,140.82.112.22,134.88.135.190,TCP,52,1476,0.005166
2025-12-03 04:46:31,NORMAL,0.000096,140.82.112.22,134.88.135.190,TCP,52,186,0.000000
2025-12-03 04:46:31,NORMAL,0.000137,134.88.135.190,140.82.112.22,TCP,128,0,0.001475
2025-12-03 04:46:31,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,119,0.000000
2025-12-03 04:46:31,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,119,0.000000
2025-12-03 04:46:31,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,119,0.042374
2025-12-03 04:46:31,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.066239
2025-12-03 04:46:31,NORMAL,0.000084,134.88.129.54,134.88.143.255,UDP,128,172,0.409408
2025-12-03 04:46:31,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.035232
2025-12-03 04:46:31,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.053855
2025-12-03 04:46:31,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,884,0.000158
2025-12-03 04:46:31,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000063
2025-12-03 04:46:31,NORMAL,0.000011,31.13.66.48,134.88.135.190,TCP,51,1432,0.056109
2025-12-03 04:46:31,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,1121,0.000000
2025-12-03 04:46:31,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000528
2025-12-03 04:46:31,NORMAL,0.000329,134.88.138.164,134.88.143.255,UDP,128,291,0.184900
2025-12-03 04:46:32,ATTACK DETECTED,0.986328,134.88.135.190,13.33.82.125,TCP,128,41,0.049489
2025-12-03 04:46:32,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,629,0.226828
2025-12-03 04:46:32,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,64,0.000000
2025-12-03 04:46:32,NORMAL,0.000000,134.88.135.190,140.82.112.22,TCP,128,64,0.000325
2025-12-03 04:46:32,NORMAL,0.000000,134.88.142.187,134.88.143.255,UDP,1,1448,0.166661
2025-12-03 04:46:32,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,64,0.131246
2025-12-03 04:46:32,NORMAL,0.000000,134.88.135.190,134.88.12.48,TCP,128,68,0.000185
2025-12-03 04:46:33,NORMAL,0.004854,134.88.138.164,134.88.143.255,UDP,128,291,0.378767
2025-12-03 04:46:33,NORMAL,0.000000,134.88.140.116,134.88.143.255,UDP,128,72,0.818846
2025-12-03 04:46:34,ATTACK DETECTED,0.962832,134.88.138.164,134.88.143.255,UDP,128,291,0.204937
2025-12-03 04:46:34,ATTACK DETECTED,0.989522,134.88.135.190,134.88.12.48,TCP,128,41,0.120509
2025-12-03 04:46:34,NORMAL,0.000000,3.233.158.111,134.88.135.190,TCP,51,64,0.311471
2025-12-03 04:46:35,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.099202
2025-12-03 04:46:35,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.102966
2025-12-03 04:46:36,ATTACK DETECTED,1.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.307320
2025-12-03 04:46:36,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.667316
2025-12-03 04:46:36,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.035954
2025-12-03 04:46:36,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,883,0.000164
2025-12-03 04:46:36,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000063
2025-12-03 04:46:36,NORMAL,0.000027,31.13.66.48,134.88.135.190,TCP,51,1432,0.037793
2025-12-03 04:46:36,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,1124,0.000000
2025-12-03 04:46:36,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.001839
2025-12-03 04:46:37,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.097242
2025-12-03 04:46:38,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.151852
2025-12-03 04:46:38,ATTACK DETECTED,0.985864,134.88.135.190,13.33.82.119,TCP,128,41,0.000860
2025-12-03 04:46:38,ATTACK DETECTED,0.989721,134.88.135.190,18.161.21.21,TCP,128,41,0.185143
2025-12-03 04:46:38,NORMAL,0.000084,134.88.129.54,134.88.143.255,UDP,128,172,0.420593
2025-12-03 04:46:38,ATTACK DETECTED,0.989533,134.88.135.190,140.82.113.21,TCP,128,41,0.121396
2025-12-03 04:46:38,NORMAL,0.000000,134.88.142.218,134.88.143.255,UDP,1,1448,0.170941
2025-12-03 04:46:39,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.101600
2025-12-03 04:46:40,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.187902
2025-12-03 04:46:40,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,385,0.470189
2025-12-03 04:46:40,NORMAL,0.000022,31.13.66.48,134.88.135.190,TCP,51,131,0.048972
2025-12-03 04:46:40,NORMAL,0.003455,134.88.135.190,31.13.66.48,TCP,128,0,0.000153
2025-12-03 04:46:40,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000074
2025-12-03 04:46:40,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,698,0.046978
2025-12-03 04:46:40,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,111,0.000000
2025-12-03 04:46:41,ATTACK DETECTED,0.968739,134.88.138.164,134.88.143.255,UDP,128,291,0.341324
2025-12-03 04:46:41,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,64,0.021629
2025-12-03 04:46:41,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,68,0.000706
2025-12-03 04:46:41,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.561685
2025-12-03 04:46:41,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.050130
2025-12-03 04:46:41,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,884,0.000155
2025-12-03 04:46:41,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000064
2025-12-03 04:46:41,NORMAL,0.000033,31.13.66.48,134.88.135.190,TCP,51,1432,0.036541
2025-12-03 04:46:42,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,1124,0.000000
2025-12-03 04:46:42,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000594
2025-12-03 04:46:42,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.051040
2025-12-03 04:46:42,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.100667
2025-12-03 04:46:42,NORMAL,0.000000,134.88.140.216,134.88.143.255,UDP,1,1448,0.308319
2025-12-03 04:46:42,NORMAL,0.000000,134.88.128.73,134.88.143.255,UDP,128,72,0.408650
2025-12-03 04:46:43,NORMAL,0.000006,134.88.138.164,134.88.143.255,UDP,128,291,0.204834
2025-12-03 04:46:43,NORMAL,0.000000,134.88.128.190,134.88.143.255,UDP,64,72,0.102378
2025-12-03 04:46:43,NORMAL,0.000000,134.88.128.190,134.88.143.255,UDP,64,72,0.000000
2025-12-03 04:46:43,NORMAL,0.000000,134.88.136.230,134.88.143.255,UDP,64,72,0.409398
2025-12-03 04:46:44,NORMAL,0.000002,134.88.138.164,134.88.143.255,UDP,128,291,0.171336
2025-12-03 04:46:44,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,64,0.046344
2025-12-03 04:46:44,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,68,0.000707
2025-12-03 04:46:44,NORMAL,0.000000,13.107.213.36,134.88.135.190,TCP,45,79,0.230913
2025-12-03 04:46:44,NORMAL,0.000000,13.107.213.36,134.88.135.190,TCP,45,64,0.000000
2025-12-03 04:46:44,NORMAL,0.000000,134.88.137.48,134.88.143.255,UDP,64,72,0.007724
2025-12-03 04:46:45,NORMAL,0.000002,134.88.138.164,134.88.143.255,UDP,128,291,0.512291
2025-12-03 04:46:45,NORMAL,0.000000,134.88.136.186,255.255.255.255,UDP,64,86,0.204615
2025-12-03 04:46:45,NORMAL,0.000000,134.88.142.187,134.88.143.255,UDP,1,1448,0.103502
2025-12-03 04:46:45,NORMAL,0.000058,134.88.129.54,134.88.143.255,UDP,128,172,0.306124
2025-12-03 04:46:46,ATTACK DETECTED,1.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.307227
2025-12-03 04:46:46,NORMAL,0.000000,134.88.128.190,134.88.143.255,UDP,64,72,0.102189
2025-12-03 04:46:46,NORMAL,0.000000,134.88.128.190,134.88.143.255,UDP,64,72,0.307130
2025-12-03 04:46:46,NORMAL,0.000000,134.88.143.155,134.88.143.255,UDP,64,72,0.000000
2025-12-03 04:46:46,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.341478
2025-12-03 04:46:47,NORMAL,0.000000,13.33.82.125,134.88.135.190,TCP,247,79,0.015503
2025-12-03 04:46:47,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.035793
2025-12-03 04:46:47,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,884,0.000162
2025-12-03 04:46:47,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000064
2025-12-03 04:46:47,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.015994
2025-12-03 04:46:47,NORMAL,0.000011,31.13.66.48,134.88.135.190,TCP,51,1432,0.034745
2025-12-03 04:46:47,NORMAL,0.000003,31.13.66.48,134.88.135.190,TCP,51,1124,0.000000
2025-12-03 04:46:47,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000000
2025-12-03 04:46:48,NORMAL,0.000039,134.88.138.164,134.88.143.255,UDP,128,291,0.987646
2025-12-03 04:46:48,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,64,0.786075
2025-12-03 04:46:48,NORMAL,0.000000,134.88.135.190,134.88.12.48,TCP,128,68,0.000183
2025-12-03 04:46:48,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.134376
2025-12-03 04:46:49,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.102763
2025-12-03 04:46:49,NORMAL,0.000000,134.88.143.118,134.88.143.255,UDP,64,72,0.102180
2025-12-03 04:46:49,NORMAL,0.000000,134.88.128.190,134.88.143.255,UDP,64,72,0.307077
2025-12-03 04:46:49,NORMAL,0.000015,134.88.135.190,104.18.39.21,TCP,128,130,0.277776
2025-12-03 04:46:49,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,120,0.050344
2025-12-03 04:46:50,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.134871
2025-12-03 04:46:50,NORMAL,0.003081,134.88.135.190,104.18.32.47,TCP,128,0,0.432198
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,79,0.000087
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,341,0.000556
2025-12-03 04:46:50,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,79,0.000000
2025-12-03 04:46:50,NORMAL,0.000404,134.88.135.190,104.18.32.47,TCP,128,0,0.036446
2025-12-03 04:46:50,NORMAL,0.000102,134.88.135.190,104.18.32.47,TCP,128,0,0.000624
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,672,0.000122
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,79,0.000034
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,1066,0.000486
2025-12-03 04:46:50,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,79,0.000000
2025-12-03 04:46:50,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,594,0.000000
2025-12-03 04:46:50,NORMAL,0.000008,104.18.32.47,134.88.135.190,TCP,56,118,0.000000
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,75,0.002285
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,385,0.019071
2025-12-03 04:46:50,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,367,0.019671
2025-12-03 04:46:50,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,118,0.000000
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,104.18.32.47,TCP,128,75,0.002474
2025-12-03 04:46:50,NORMAL,0.000027,31.13.66.48,134.88.135.190,TCP,51,131,0.022417
2025-12-03 04:46:50,NORMAL,0.003180,134.88.135.190,31.13.66.48,TCP,128,0,0.000192
2025-12-03 04:46:50,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000085
2025-12-03 04:46:50,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,698,0.044415
2025-12-03 04:46:50,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,111,0.000000
2025-12-03 04:46:51,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.101920
2025-12-03 04:46:51,NORMAL,0.000000,134.88.135.190,140.82.112.22,TCP,128,557,0.000803
2025-12-03 04:46:51,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,1476,0.017434
2025-12-03 04:46:51,NORMAL,0.000068,140.82.112.22,134.88.135.190,TCP,52,1476,0.000000
2025-12-03 04:46:51,NORMAL,0.000001,140.82.112.22,134.88.135.190,TCP,52,1264,0.000000
2025-12-03 04:46:51,NORMAL,0.000006,140.82.112.22,134.88.135.190,TCP,52,1476,0.006903
2025-12-03 04:46:51,NORMAL,0.000042,140.82.112.22,134.88.135.190,TCP,52,186,0.000000
2025-12-03 04:46:51,NORMAL,0.000279,134.88.135.190,140.82.112.22,TCP,128,0,0.001531
2025-12-03 04:46:51,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,119,0.000000
2025-12-03 04:46:51,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,119,0.000000
2025-12-03 04:46:51,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,119,0.000000
2025-12-03 04:46:51,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,365,0.004809
2025-12-03 04:46:51,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,75,0.000000
2025-12-03 04:46:51,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,71,0.000000
2025-12-03 04:46:51,NORMAL,0.000000,104.18.32.47,134.88.135.190,TCP,56,71,0.034338
2025-12-03 04:46:51,NORMAL,0.000000,134.88.142.218,134.88.143.255,UDP,1,1448,0.104123
2025-12-03 04:46:51,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,629,0.159889
2025-12-03 04:46:51,NORMAL,0.000000,140.82.112.22,134.88.135.190,TCP,52,64,0.000000
2025-12-03 04:46:51,NORMAL,0.000000,134.88.135.190,140.82.112.22,TCP,128,64,0.000347
2025-12-03 04:46:52,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.000000
2025-12-03 04:46:52,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.029846
2025-12-03 04:46:52,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.052548
2025-12-03 04:46:52,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,884,0.000165
2025-12-03 04:46:52,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000067
2025-12-03 04:46:52,NORMAL,0.000003,31.13.66.48,134.88.135.190,TCP,51,1432,0.038655
2025-12-03 04:46:52,NORMAL,0.000008,31.13.66.48,134.88.135.190,TCP,51,1124,0.000000
2025-12-03 04:46:52,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000718
2025-12-03 04:46:52,NORMAL,0.000083,134.88.129.54,134.88.143.255,UDP,128,172,0.429905
2025-12-03 04:46:52,NORMAL,0.000000,13.33.82.119,134.88.135.190,TCP,247,79,0.071060
2025-12-03 04:46:52,NORMAL,0.000000,134.88.143.112,134.88.143.255,UDP,64,72,0.021370
2025-12-03 04:46:53,NORMAL,0.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.102609
2025-12-03 04:46:53,NORMAL,0.000000,18.161.21.21,134.88.135.190,TCP,247,64,0.085670
2025-12-03 04:46:53,NORMAL,0.000000,134.88.138.85,134.88.143.255,UDP,128,198,0.409817
2025-12-03 04:46:53,NORMAL,0.000000,134.88.138.85,134.88.143.255,UDP,128,70,0.000000
2025-12-03 04:46:53,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,64,0.027983
2025-12-03 04:46:53,NORMAL,0.000000,134.88.135.190,134.88.12.48,TCP,128,68,0.000171
2025-12-03 04:46:54,ATTACK DETECTED,1.000000,134.88.138.164,134.88.143.255,UDP,128,291,0.277727
2025-12-03 04:46:54,NORMAL,0.000000,134.88.12.48,134.88.135.190,TCP,62,64,0.029103
2025-12-03 04:46:54,NORMAL,0.000000,134.88.135.190,134.88.12.48,TCP,128,68,0.000193
2025-12-03 04:46:54,NORMAL,0.000000,134.88.138.85,134.88.143.255,UDP,128,70,0.408046
2025-12-03 04:46:55,NORMAL,0.000003,134.88.138.164,134.88.143.255,UDP,128,291,0.134775
2025-12-03 04:46:55,NORMAL,0.000000,134.88.140.216,134.88.143.255,UDP,1,1448,0.103068
2025-12-03 04:46:55,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,130,0.219609
2025-12-03 04:46:55,NORMAL,0.040505,104.18.39.21,134.88.135.190,TCP,56,120,0.050277
2025-12-03 04:46:55,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,130,0.031821
2025-12-03 04:46:55,NORMAL,0.000000,104.18.39.21,134.88.135.190,TCP,56,119,0.046963
2025-12-03 04:46:56,ATTACK DETECTED,0.977321,134.88.138.164,134.88.143.255,UDP,128,291,0.364991
2025-12-03 04:46:56,NORMAL,0.000000,134.88.129.54,134.88.143.255,UDP,128,172,0.102075
2025-12-03 04:46:56,NORMAL,0.000000,134.88.135.190,40.71.11.167,TCP,128,874,0.000138
2025-12-03 04:46:56,ATTACK DETECTED,0.980787,134.88.135.190,134.88.1.5,TCP,128,42,0.000526
2025-12-03 04:46:56,NORMAL,0.000000,134.88.135.190,134.88.1.5,TCP,128,88,0.000073
2025-12-03 04:46:56,ATTACK DETECTED,0.980823,134.88.135.190,134.88.1.5,TCP,128,42,0.006324
2025-12-03 04:46:56,NORMAL,0.000000,134.88.135.190,134.88.1.5,TCP,128,88,0.000042
2025-12-03 04:46:56,NORMAL,0.000000,40.71.11.167,134.88.135.190,TCP,109,437,0.003749
2025-12-03 04:46:57,NORMAL,0.000004,134.88.138.164,134.88.143.255,UDP,128,291,0.099997
2025-12-03 04:46:57,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,504,0.126824
2025-12-03 04:46:57,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,131,0.049778
2025-12-03 04:46:57,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,883,0.000176
2025-12-03 04:46:57,NORMAL,0.000000,134.88.135.190,31.13.66.48,TCP,128,74,0.000064
2025-12-03 04:46:57,NORMAL,0.000038,31.13.66.48,134.88.135.190,TCP,51,1432,0.038609
2025-12-03 04:46:57,NORMAL,0.000012,31.13.66.48,134.88.135.190,TCP,51,1124,0.000000
2025-12-03 04:46:57,NORMAL,0.000000,31.13.66.48,134.88.135.190,TCP,51,345,0.000000
2025-12-03 04:46:57,NORMAL,0.000000,134.88.128.190,134.88.143.255,UDP,64,72,0.204581
2025-12-03 04:46:58,NORMAL,0.014943,134.88.138.164,134.88.143.255,UDP,128,291,0.410505
2025-12-03 04:46:58,NORMAL,0.000000,134.88.142.187,134.88.143.255,UDP,1,1448,0.000000
2025-12-03 04:46:58,NORMAL,0.000000,134.88.135.190,104.18.39.21,TCP,128,130,0.253423
